word,pos,meaningZh,exampleEn,exampleZh,level,topicTag
"offend","v.","冒犯;觸怒","","","7000","7000-words"
"oppose","v.","反對","","","7000","7000-words"
"orbit","v.","繞軌道運行","","","7000","7000-words"
"overcome","v.","戰勝;克服","","","7000","7000-words"
"overlook","v.","眺望;俯瞰","","","7000","7000-words"
"overtake","v.","追上;趕上;超過","","","7000","7000-words"
"overthrow","v.","打倒;推翻;廢除","","","7000","7000-words"
"pace","v.","踱步於","","","7000","7000-words"
"parachute","v.","傘降,跳傘","","","7000","7000-words"
"pedal","v.","踩踏板","","","7000","7000-words"
"peer","v.","凝視,盯著看","","","7000","7000-words"
"perfume","v.","使充滿香氣","","","7000","7000-words"
"pioneer","v.","當先驅,成為開拓者","","","7000","7000-words"
"pirate","v.","掠奪;剽竊","","","7000","7000-words"
"plot","v.","密謀,策劃;標繪","","","7000","7000-words"
"polish","v.","磨光,擦亮","","","7000","7000-words"
"portray","v.","畫;描寫","","","7000","7000-words"
"possess","v.","擁有,持有;具有","","","7000","7000-words"
"predict","v.","預言;預料","","","7000","7000-words"
"preserve","v.","保存,保藏;防腐","","","7000","7000-words"
"privilege","v.","給予...特權","","","7000","7000-words"
"proceed","v.","開始,著手","","","7000","7000-words"
"prompt","v.","提示","","","7000","7000-words"
"prosper","v.","繁榮,昌盛","","","7000","7000-words"
"protest","v.","抗議,反對","","","7000","7000-words"
"publish","v.","出版;發行;刊載","","","7000","7000-words"
"quake","v.","顫抖;震動;搖晃","","","7000","7000-words"
"quilt","v.","加軟襯料後縫製;東拼西湊地編(書)","","","7000","7000-words"
"rage","v.","發怒,怒斥","","","7000","7000-words"
"rebel","v.","造反;反叛","","","7000","7000-words"
"recall","v.","回憶;使想起;召回","","","7000","7000-words"
"recite","v.","背誦;朗誦;詳述","","","7000","7000-words"
"recycle","v.","回收","","","7000","7000-words"
"refer","v.","論及,談到;參考","","","7000","7000-words"
"reflect","v.","反射;照出,映出","","","7000","7000-words"
"reform","v.","改革,革新","","","7000","7000-words"
"refresh","v.","使得到補充;更新","","","7000","7000-words"
"register","v.","註冊,申報","","","7000","7000-words"
"regulate","v.","為...制訂規章;調節","","","7000","7000-words"
"relieve","v.","緩和,減輕;解除","","","7000","7000-words"
"remark","v.","議論;評論","","","7000","7000-words"
"remedy","v.","補救;糾正;去除(弊病等)","","","7000","7000-words"
"rescue","v.","援救;營救","","","7000","7000-words"
"research","v.","調查,探究","","","7000","7000-words"
"resemble","v.","像,類似","","","7000","7000-words"
"resign","v.","放棄,辭去","","","7000","7000-words"
"resolve","v.","解決,解答;使分解","","","7000","7000-words"
"restore","v.","恢復","","","7000","7000-words"
"retain","v.","保留,保持","","","7000","7000-words"
"retire","v.","退休;退役","","","7000","7000-words"
"retreat","v.","撤退,退卻","","","7000","7000-words"
"revenge","v.","替...報仇","","","7000","7000-words"
"revise","v.","校訂;更改","","","7000","7000-words"
"reward","v.","酬謝;獎勵","","","7000","7000-words"
"rhyme","v.","押韻","","","7000","7000-words"
"route","v.","給...定路線","","","7000","7000-words"
"ruin","v.","毀滅","","","7000","7000-words"
"sacrifice","v.","犧牲;獻出","","","7000","7000-words"
"salary","v.","給...薪水","","","7000","7000-words"
"scold","v.","罵,責罵","","","7000","7000-words"
"scratch","v.","抓;搔","","","7000","7000-words"
"sculpture","v.","雕刻","","","7000","7000-words"
"shelter","v.","遮蔽;庇護","","","7000","7000-words"
"shift","v.","轉移;移動","","","7000","7000-words"
"shrug","v.","聳(肩)","","","7000","7000-words"
"shuttle","v.","短程穿梭般運送","","","7000","7000-words"
"site","v.","為...選址;設置","","","7000","7000-words"
"sketch","v.","寫生;速寫;為...繪草圖","","","7000","7000-words"
"sled","v.","乘雪橇","","","7000","7000-words"
"sledge","v.","乘雪橇","","","7000","7000-words"
"sleigh","v.","駕雪橇;用雪橇運輸","","","7000","7000-words"
"slight","v.","輕視;藐視","","","7000","7000-words"
"sneeze","v.","打噴嚏","","","7000","7000-words"
"sob","v.","嗚咽;啜泣","","","7000","7000-words"
"spare","v.","分出,騰出(時間,人手)","","","7000","7000-words"
"spark","v.","發動;點燃","","","7000","7000-words"
"sparkle","v.","發火花;閃耀;煥發","","","7000","7000-words"
"spear","v.","刺,戳","","","7000","7000-words"
"split","v.","劈開;切開","","","7000","7000-words"
"stem","v.","起源於,由...而造成","","","7000","7000-words"
"strengthen","v.","加強;增強","","","7000","7000-words"
"strive","v.","努力,苦幹,奮鬥;反抗,鬥爭","","","7000","7000-words"
"stroke","v.","畫短線於","","","7000","7000-words"
"summarize","v.","總結,概述,概括","","","7000","7000-words"
"surf","v.","衝浪;在網路或頻道上搜索資料","","","7000","7000-words"
"surrender","v.","使投降,使自首","","","7000","7000-words"
"sway","v.","搖動;搖擺;影響","","","7000","7000-words"
"tap","v.","輕拍,輕叩","","","7000","7000-words"
"telegraph","v.","用電報發送;電匯;電購","","","7000","7000-words"
"tense","v.","使拉緊,使繃緊","","","7000","7000-words"
"terrify","v.","使害怕;使恐怖","","","7000","7000-words"
"tolerate","v.","忍受;寬恕;容許","","","7000","7000-words"
"transfer","v.","轉換;調動","","","7000","7000-words"
"transform","v.","使改變;使轉化","","","7000","7000-words"
"translate","v.","翻譯","","","7000","7000-words"
"triumph","v.","獲得勝利","","","7000","7000-words"
"twinkle","v.","(星等)閃爍;閃耀","","","7000","7000-words"
"upload","v.","[電腦]上載","","","7000","7000-words"
"urge","v.","催促;力勸","","","7000","7000-words"
"violate","v.","違犯;擾亂","","","7000","7000-words"
"volunteer","v.","自願(做)","","","7000","7000-words"
"voyage","v.","航行;旅行","","","7000","7000-words"
"withdraw","v.","提取;撤離","","","7000","7000-words"
"witness","v.","目擊;為...作證","","","7000","7000-words"
"wreck","v.","遇難;受到破壞","","","7000","7000-words"
"wrinkle","v.","起皺紋","","","7000","7000-words"
"counter","adv.","反方向地,相反地","","","7000","7000-words"
"elsewhere","adv.","在別處;往別處","","","7000","7000-words"
"furthermore","adv.","而且,此外,再者","","","7000","7000-words"
"highly","adv.","非常,很,高度地","","","7000","7000-words"
"largely","adv.","大部分;主要地;大量地","","","7000","7000-words"
"lately","adv.","近來,最近;不久前","","","7000","7000-words"
"leisurely","adv.","從容不迫地,慢慢地","","","7000","7000-words"
"monthly","adv.","每月;每月一次","","","7000","7000-words"
"moreover","adv.","並且,加之,此外","","","7000","7000-words"
"mostly","adv.","一般地,通常","","","7000","7000-words"
"namely","adv.","即,那就是","","","7000","7000-words"
"nowadays","adv.","現今,時下","","","7000","7000-words"
"otherwise","adv.","除此以外;否則,不然","","","7000","7000-words"
"overnight","adv.","一整夜的","","","7000","7000-words"
"roughly","adv.","粗糙地;粗暴地;大約","","","7000","7000-words"
"scarcely","adv.","幾乎不,幾乎沒有","","","7000","7000-words"
"weekly","adv.","每週","","","7000","7000-words"
"yearly","adv.","一年一度","","","7000","7000-words"
"amid","prep.","在...之間;在...之中","","","7000","7000-words"
"amidst","prep.","在...之中;在...中間","","","7000","7000-words"
"concerning","prep.","關於","","","7000","7000-words"
"despite","prep.","不管,儘管,任憑","","","7000","7000-words"
"including","prep.","包括","","","7000","7000-words"
"regarding","prep.","關於;就...而論","","","7000","7000-words"
"abdomen","n.","下腹","","","7000","7000-words"
"accent","n.","重音;腔調","","","7000","7000-words"
"acceptance","n.","接受;領受;(票據等的)承兌,認付","","","7000","7000-words"
"access","n.","通道;入口;門路","","","7000","7000-words"
"accomplishment","n.","成就;成績;造詣;實現","","","7000","7000-words"
"accountant","n.","會計師","","","7000","7000-words"
"accuracy","n.","正確(性);準確(性)","","","7000","7000-words"
"acid","n.","(化學)酸","","","7000","7000-words"
"acquaintance","n.","相識的人","","","7000","7000-words"
"acre","n.","英畝","","","7000","7000-words"
"adjective","n.","形容詞","","","7000","7000-words"
"adjustment","n.","調節;調整","","","7000","7000-words"
"admiration","n.","欽佩;羨慕","","","7000","7000-words"
"admission","n.","進入許可;入場費;承認","","","7000","7000-words"
"adverb","n.","副詞","","","7000","7000-words"
"agency","n.","仲介;代理","","","7000","7000-words"
"agent","n.","代理人;代理商","","","7000","7000-words"
"alcohol","n.","酒精;酒","","","7000","7000-words"
"alert","n.","警戒,警報;警戒狀態","","","7000","7000-words"
"allowance","n.","津貼,零用錢","","","7000","7000-words"
"aluminum","n.","鋁","","","7000","7000-words"
"amateur","n.","業餘從事者;外行","","","7000","7000-words"
"amusement","n.","樂趣;消遣","","","7000","7000-words"
"analysis","n.","分析","","","7000","7000-words"
"ancestor","n.","祖宗,祖先","","","7000","7000-words"
"anniversary","n.","周年紀念日","","","7000","7000-words"
"anxiety","n.","焦慮,掛念","","","7000","7000-words"
"apology","n.","道歉","","","7000","7000-words"
"appliance","n.","用具;裝置,設備","","","7000","7000-words"
"applicant","n.","申請人","","","7000","7000-words"
"application","n.","申請","","","7000","7000-words"
"appointment","n.","(尤指正式的)約會;約定","","","7000","7000-words"
"appreciation","n.","欣賞,鑑賞;賞識","","","7000","7000-words"
"approval","n.","批准;認可","","","7000","7000-words"
"arch","n.","拱門,拱形","","","7000","7000-words"
"arms","n.","武器;戰爭;戰鬥;兵役","","","7000","7000-words"
"article","n.","文章;條款","","","7000","7000-words"
"aspect","n.","方面,觀點","","","7000","7000-words"
"aspirin","n.","阿斯匹靈(解熱鎮痛藥)","","","7000","7000-words"
"assembly","n.","集會;集合","","","7000","7000-words"
"assignment","n.","(分派的)任務;工作;(課外)作業","","","7000","7000-words"
"assistance","n.","幫助,協助","","","7000","7000-words"
"associate","n.","夥伴;同事","","","7000","7000-words"
"association","n.","協會,公會,社團","","","7000","7000-words"
"assurance","n.","保證","","","7000","7000-words"
"atmosphere","n.","大氣;氣氛","","","7000","7000-words"
"atom","n.","原子","","","7000","7000-words"
"attachment","n.","連接;安裝;附著;附屬物;附件;扣押;扣押令","","","7000","7000-words"
"attraction","n.","吸引;吸引力","","","7000","7000-words"
"authority","n.","職權;官方","","","7000","7000-words"
"autobiography","n.","自傳","","","7000","7000-words"
"backpack","n.","背包","","","7000","7000-words"
"ballet","n.","芭蕾舞","","","7000","7000-words"
"bankrupt","n.","破產者;赤貧者","","","7000","7000-words"
"bargain","n.","交易;廉價","","","7000","7000-words"
"barrier","n.","障礙物;路障","","","7000","7000-words"
"basin","n.","臉盆;盆地","","","7000","7000-words"
"battery","n.","電池","","","7000","7000-words"
"beak","n.","鳥嘴","","","7000","7000-words"
"beam","n.","橫樑;光束","","","7000","7000-words"
"behavior","n.","行為","","","7000","7000-words"
"biography","n.","傳記","","","7000","7000-words"
"biology","n.","生物學","","","7000","7000-words"
"blade","n.","刀片;葉片;葉片狀物","","","7000","7000-words"
"blend","n.","混合,混雜;交融;混合物","","","7000","7000-words"
"blessing","n.","祈神賜福;祝福","","","7000","7000-words"
"blink","n.","眨眼睛;一瞬間","","","7000","7000-words"
"bloom","n.","開花","","","7000","7000-words"
"blossom","n.","花;開花","","","7000","7000-words"
"blush","n.","臉紅","","","7000","7000-words"
"boast","n.","吹牛;大話","","","7000","7000-words"
"bond","n.","結合力;束縛","","","7000","7000-words"
"bounce","n.","彈,反彈","","","7000","7000-words"
"bra","n.","奶罩","","","7000","7000-words"
"bracelet","n.","手鐲;臂鐲","","","7000","7000-words"
"brassiere","n.","胸罩","","","7000","7000-words"
"breed","n.","品種","","","7000","7000-words"
"bridegroom","n.","新郎","","","7000","7000-words"
"bulletin","n.","公報;公告","","","7000","7000-words"
"cabinet","n.","櫥,櫃;內閣","","","7000","7000-words"
"calculation","n.","計算;估計,推測;盤算","","","7000","7000-words"
"calculator","n.","計算機","","","7000","7000-words"
"calorie","n.","卡路里","","","7000","7000-words"
"campaign","n.","運動,活動","","","7000","7000-words"
"candidate","n.","候選人;候補者","","","7000","7000-words"
"capacity","n.","容量,容積","","","7000","7000-words"
"cape","n.","岬,海角","","","7000","7000-words"
"capitalism","n.","資本主義","","","7000","7000-words"
"capitalist","n.","資本主義者","","","7000","7000-words"
"career","n.","職業;生涯;歷程","","","7000","7000-words"
"cargo","n.","(船、飛機、車輛裝載的)貨物","","","7000","7000-words"
"carrier","n.","運送人;從事運輸業公司;帶菌者","","","7000","7000-words"
"catalog","n.","目錄","","","7000","7000-words"
"catalogue","n.","目錄;大學概況一覽;登記,記載","","","7000","7000-words"
"CD","n.","激光唱片","","","7000","7000-words"
"cease","n.","停息","","","7000","7000-words"
"celebration","n.","慶祝","","","7000","7000-words"
"cement","n.","水泥","","","7000","7000-words"
"chamber","n.","室,房間;議院","","","7000","7000-words"
"championship","n.","冠軍的地位","","","7000","7000-words"
"characteristic","n.","特性,特徵","","","7000","7000-words"
"charity","n.","施捨;善舉","","","7000","7000-words"
"chemistry","n.","化學","","","7000","7000-words"
